k	run	total_log_prob	dendroscope
0	run_075	-15095567.665765887	(longicaulis-JJ131,(ingens-JJ15,(((((((przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523)),bella-JJ85),(tenuituba-DE541,(((oxycarpa-DE504,cranolopha-forked-DE151),(chinensis-DE737,armata-DE671)),mussotii-DE550))),macrosiphon-DE519),axillaris-JJ125),(mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152)))),lachnoglossa-DE536)));
0	run_463	-15095567.707007185	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69),bella-JJ85),(((chinensis-DE737,armata-DE671),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))),tenuituba-DE541)))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)))))))))));
0	run_009	-15095567.779395157	(longicaulis-JJ131,(ingens-JJ15,((((batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))))),integrifolia-DE152)),mollis-JJ74),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)),(chinensis-DE737,armata-DE671))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))))))),lachnoglossa-DE536)));
0	run_393	-15095567.846817685	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,((integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666))))),batangensis-DE566)),(axillaris-JJ125,(((tenuituba-DE541,((armata-DE671,chinensis-DE737),((cranolopha-forked-DE151,oxycarpa-DE504),mussotii-DE550))),((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85)),macrosiphon-DE519))))));
0	run_325	-15095567.944484048	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(densispica-DE554,pectinatiformis-DE666)))),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(((armata-DE671,chinensis-DE737),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151))),tenuituba-DE541)))))),ingens-JJ15));
0	run_219	-15095568.080200404	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((((((((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69),bella-JJ85),(((chinensis-DE737,armata-DE671),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151))),tenuituba-DE541)),macrosiphon-DE519),axillaris-JJ125),(mollis-JJ74,((integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(densispica-DE554,pectinatiformis-DE666))))),batangensis-DE566))))));
0	run_250	-15095568.346693173	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,(mussotii-DE550,((chinensis-DE737,armata-DE671),(cranolopha-forked-DE151,oxycarpa-DE504)))),(bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)),przewalskii-DE69))))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666))),metaszetschuanica-DE668)))))),ingens-JJ15));
0	run_186	-15095568.813832136	(longicaulis-JJ131,(ingens-JJ15,(((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,(((densispica-DE554,pectinatiformis-DE666),((cephalantha-DE115,urceolata-DE546),lutescens-DE126)),((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680))),integrifolia-DE152))),((((tenuituba-DE541,(mussotii-DE550,((armata-DE671,chinensis-DE737),(cranolopha-forked-DE151,oxycarpa-DE504)))),((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85)),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536)));
0	run_129	-15095568.825881716	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),(((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666))))))),(axillaris-JJ125,(macrosiphon-DE519,(((mussotii-DE550,((chinensis-DE737,armata-DE671),(cranolopha-forked-DE151,oxycarpa-DE504))),tenuituba-DE541),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))))))))),ingens-JJ15));
0	run_322	-15095568.840534154	(((lachnoglossa-DE536,((((((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),(tenuituba-DE541,((mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)),(chinensis-DE737,armata-DE671)))),macrosiphon-DE519),axillaris-JJ125),((batangensis-DE566,((metaszetschuanica-DE668,(((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680),((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))))),integrifolia-DE152)),mollis-JJ74))),ingens-JJ15),longicaulis-JJ131);
0	run_020	-15095568.905456282	(longicaulis-JJ131,((((mollis-JJ74,(((metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),((pectinatiformis-DE666,densispica-DE554),((cephalantha-DE115,urceolata-DE546),lutescens-DE126)))),integrifolia-DE152),batangensis-DE566)),(((((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),((mussotii-DE550,((cranolopha-forked-DE151,oxycarpa-DE504),(chinensis-DE737,armata-DE671))),tenuituba-DE541)),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15));
0	run_193	-15095569.006728543	(longicaulis-JJ131,((lachnoglossa-DE536,(((((tenuituba-DE541,(((chinensis-DE737,armata-DE671),mussotii-DE550),(cranolopha-forked-DE151,oxycarpa-DE504))),((przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523)),bella-JJ85)),macrosiphon-DE519),axillaris-JJ125),(mollis-JJ74,((integrifolia-DE152,((((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(pectinatiformis-DE666,densispica-DE554))),metaszetschuanica-DE668)),batangensis-DE566)))),ingens-JJ15));
0	run_338	-15095569.075556105	(longicaulis-JJ131,((lachnoglossa-DE536,(((((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,((mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)),(armata-DE671,chinensis-DE737)))),macrosiphon-DE519),axillaris-JJ125),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))),((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680)),metaszetschuanica-DE668)))))),ingens-JJ15));
0	run_212	-15095569.16567468	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(((chinensis-DE737,armata-DE671),((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550)),tenuituba-DE541))),axillaris-JJ125),(mollis-JJ74,((integrifolia-DE152,(metaszetschuanica-DE668,((((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(pectinatiformis-DE666,densispica-DE554)),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681))))),batangensis-DE566))))));
0	run_148	-15095569.43515087	((ingens-JJ15,(((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((chinensis-DE737,armata-DE671),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)))),((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85)))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))))))))),lachnoglossa-DE536)),longicaulis-JJ131);
0	run_444	-15095569.442107359	(longicaulis-JJ131,(ingens-JJ15,(((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(pectinatiformis-DE666,densispica-DE554)),((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680)))))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),(tenuituba-DE541,(((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550),(chinensis-DE737,armata-DE671))))))),lachnoglossa-DE536)));
0	run_435	-15095569.613090789	(longicaulis-JJ131,(ingens-JJ15,(((axillaris-JJ125,(((bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)),(((chinensis-DE737,armata-DE671),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))),tenuituba-DE541)),macrosiphon-DE519)),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(pectinatiformis-DE666,densispica-DE554)))))))),lachnoglossa-DE536)));
0	run_305	-15095569.880960997	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,((((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(pectinatiformis-DE666,densispica-DE554)),((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680)))))),((((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,((mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)),(armata-DE671,chinensis-DE737)))),macrosiphon-DE519),axillaris-JJ125)))));
0	run_221	-15095569.975744903	(((lachnoglossa-DE536,(((macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,((mussotii-DE550,(chinensis-DE737,armata-DE671)),(cranolopha-forked-DE151,oxycarpa-DE504))))),axillaris-JJ125),(mollis-JJ74,((integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115)))))),batangensis-DE566)))),ingens-JJ15),longicaulis-JJ131);
0	run_291	-15095569.98348857	(longicaulis-JJ131,(ingens-JJ15,(((axillaris-JJ125,(((tenuituba-DE541,((armata-DE671,chinensis-DE737),((cranolopha-forked-DE151,oxycarpa-DE504),mussotii-DE550))),(bella-JJ85,(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523)))),macrosiphon-DE519)),(mollis-JJ74,((integrifolia-DE152,(metaszetschuanica-DE668,(((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))),(semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528))))),batangensis-DE566))),lachnoglossa-DE536)));
0	run_127	-15095570.15366135	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(densispica-DE554,pectinatiformis-DE666)),((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680)))))),(axillaris-JJ125,(((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),(((chinensis-DE737,armata-DE671),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151))),tenuituba-DE541)),macrosiphon-DE519))))),longicaulis-JJ131);
0	run_377	-15095570.261568557	((ingens-JJ15,((((batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152)),mollis-JJ74),((((bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)),(tenuituba-DE541,((mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)),(armata-DE671,chinensis-DE737)))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536)),longicaulis-JJ131);
0	run_324	-15095570.29621529	((ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),(((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152))),((macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),(tenuituba-DE541,(((cranolopha-forked-DE151,oxycarpa-DE504),mussotii-DE550),(armata-DE671,chinensis-DE737))))),axillaris-JJ125)))),longicaulis-JJ131);
0	run_397	-15095570.360205393	(longicaulis-JJ131,((lachnoglossa-DE536,(((((metaszetschuanica-DE668,(((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(pectinatiformis-DE666,densispica-DE554)),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)))),integrifolia-DE152),batangensis-DE566),mollis-JJ74),(axillaris-JJ125,(macrosiphon-DE519,(((mussotii-DE550,((armata-DE671,chinensis-DE737),(oxycarpa-DE504,cranolopha-forked-DE151))),tenuituba-DE541),((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85)))))),ingens-JJ15));
0	run_054	-15095570.383598454	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))),(semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528))),metaszetschuanica-DE668)))),(axillaris-JJ125,(((bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)),(tenuituba-DE541,((chinensis-DE737,armata-DE671),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))))),macrosiphon-DE519)))),ingens-JJ15));
0	run_169	-15095570.42408772	(longicaulis-JJ131,(ingens-JJ15,(((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,(((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680),((pectinatiformis-DE666,densispica-DE554),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))))),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((armata-DE671,chinensis-DE737),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)))),((przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523)),bella-JJ85))))),lachnoglossa-DE536)));
0	run_357	-15095570.437875109	(longicaulis-JJ131,((lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,(((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680),((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),((((cranolopha-forked-DE151,oxycarpa-DE504),(armata-DE671,chinensis-DE737)),mussotii-DE550),tenuituba-DE541)))))),ingens-JJ15));
0	run_172	-15095570.44891848	(longicaulis-JJ131,(ingens-JJ15,((((macrosiphon-DE519,(((mussotii-DE550,((armata-DE671,chinensis-DE737),(cranolopha-forked-DE151,oxycarpa-DE504))),tenuituba-DE541),(bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)))),axillaris-JJ125),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,((semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)),((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))))))))),lachnoglossa-DE536)));
0	run_108	-15095570.496368576	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((((integrifolia-DE152,((((densispica-DE554,pectinatiformis-DE666),((cephalantha-DE115,urceolata-DE546),lutescens-DE126)),(semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528))),metaszetschuanica-DE668)),batangensis-DE566),mollis-JJ74),(axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)),przewalskii-DE69)),((mussotii-DE550,((chinensis-DE737,armata-DE671),(oxycarpa-DE504,cranolopha-forked-DE151))),tenuituba-DE541))))))));
0	run_138	-15095570.71827427	(longicaulis-JJ131,(ingens-JJ15,(((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),((((cranolopha-forked-DE151,oxycarpa-DE504),(chinensis-DE737,armata-DE671)),mussotii-DE550),tenuituba-DE541)))),(mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680),((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))))))))),lachnoglossa-DE536)));
0	run_287	-15095570.728549406	((ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((armata-DE671,chinensis-DE737),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))))),(mollis-JJ74,(((metaszetschuanica-DE668,(((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666)))),integrifolia-DE152),batangensis-DE566))))),longicaulis-JJ131);
0	run_433	-15095570.76720588	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(((tenuituba-DE541,((chinensis-DE737,armata-DE671),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)))),(bella-JJ85,(((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523),przewalskii-DE69))),macrosiphon-DE519)),(((integrifolia-DE152,(metaszetschuanica-DE668,((((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666)),(semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528))))),batangensis-DE566),mollis-JJ74)))));
0	run_088	-15095570.843824081	(longicaulis-JJ131,((((axillaris-JJ125,(((bella-JJ85,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),(tenuituba-DE541,(mussotii-DE550,((chinensis-DE737,armata-DE671),(cranolopha-forked-DE151,oxycarpa-DE504))))),macrosiphon-DE519)),((batangensis-DE566,(integrifolia-DE152,((((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(densispica-DE554,pectinatiformis-DE666)),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681))),metaszetschuanica-DE668))),mollis-JJ74)),lachnoglossa-DE536),ingens-JJ15));
0	run_132	-15095570.880228708	((ingens-JJ15,(lachnoglossa-DE536,((axillaris-JJ125,(macrosiphon-DE519,(((((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550),(armata-DE671,chinensis-DE737)),tenuituba-DE541),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))))))),(mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,(((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(pectinatiformis-DE666,densispica-DE554)),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)))),integrifolia-DE152)))))),longicaulis-JJ131);
0	run_246	-15095570.950196132	(((lachnoglossa-DE536,((axillaris-JJ125,(((tenuituba-DE541,(mussotii-DE550,((oxycarpa-DE504,cranolopha-forked-DE151),(chinensis-DE737,armata-DE671)))),((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85)),macrosiphon-DE519)),(mollis-JJ74,(((((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),(((cephalantha-DE115,urceolata-DE546),lutescens-DE126),(densispica-DE554,pectinatiformis-DE666))),metaszetschuanica-DE668),integrifolia-DE152),batangensis-DE566)))),ingens-JJ15),longicaulis-JJ131);
0	run_114	-15095571.087545596	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(integrifolia-DE152,((((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(cephalantha-DE115,urceolata-DE546))),((kansuensis-white-DE528,anas-purple-DE681),semitorta-yellow-DE680)),metaszetschuanica-DE668)))),((macrosiphon-DE519,((((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69),bella-JJ85),(((mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504)),(chinensis-DE737,armata-DE671)),tenuituba-DE541))),axillaris-JJ125)))));
0	run_243	-15095571.366291186	(longicaulis-JJ131,((((axillaris-JJ125,(macrosiphon-DE519,(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),bella-JJ85),(((chinensis-DE737,armata-DE671),((cranolopha-forked-DE151,oxycarpa-DE504),mussotii-DE550)),tenuituba-DE541)))),(mollis-JJ74,(((metaszetschuanica-DE668,(((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681)))),integrifolia-DE152),batangensis-DE566))),lachnoglossa-DE536),ingens-JJ15));
0	run_283	-15095571.519453015	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,(((((densispica-DE554,pectinatiformis-DE666),((urceolata-DE546,cephalantha-DE115),lutescens-DE126)),(semitorta-yellow-DE680,(kansuensis-white-DE528,anas-purple-DE681))),metaszetschuanica-DE668),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)),(armata-DE671,chinensis-DE737))),(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))))))))));
0	run_244	-15095571.832405917	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,((mollis-JJ74,(batangensis-DE566,((metaszetschuanica-DE668,(((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680),((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152))),(axillaris-JJ125,(macrosiphon-DE519,((tenuituba-DE541,((oxycarpa-DE504,cranolopha-forked-DE151),((chinensis-DE737,armata-DE671),mussotii-DE550))),(bella-JJ85,(((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69)))))))));
0	run_188	-15095572.01274483	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((batangensis-DE566,(integrifolia-DE152,((((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))),((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680)),metaszetschuanica-DE668))),mollis-JJ74),(axillaris-JJ125,(((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),(tenuituba-DE541,((chinensis-DE737,armata-DE671),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))))),macrosiphon-DE519))))));
0	run_389	-15095572.040935533	(longicaulis-JJ131,((lachnoglossa-DE536,((axillaris-JJ125,((((((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523),przewalskii-DE69),bella-JJ85),((mussotii-DE550,((oxycarpa-DE504,cranolopha-forked-DE151),(chinensis-DE737,armata-DE671))),tenuituba-DE541)),macrosiphon-DE519)),(((integrifolia-DE152,(metaszetschuanica-DE668,(((anas-purple-DE681,kansuensis-white-DE528),semitorta-yellow-DE680),((densispica-DE554,pectinatiformis-DE666),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115)))))),batangensis-DE566),mollis-JJ74))),ingens-JJ15));
